24350,030+Rottweiler,456,647,849288802,4225,0
24351,023+Town,366,558,849288230,9641,0
24352,Marcododge+145,415,374,849252600,3967,0
24354,Barbarian+village,409,385,0,507,0
24355,Arcane,412,491,849284005,10485,0
24356,107+Skitz,428,367,849036601,10450,0
24357,054%7CChomp,633,574,11267095,9999,8
24358,Catacombs,471,646,849284754,5264,0
24359,Barbarian+village,652,510,0,508,0
24360,Barbarian+village,513,648,11485470,1338,0
24361,005.Barbarian+village,516,647,11485470,7840,0
24362,053%7CChomp,628,581,11267095,9999,5
24363,145+0117,497,348,11584473,10682,0
24364,0558,547,639,10443797,8772,0
24366,Fried+rice+you+plick,476,649,849284754,10559,0
24367,Bonus+village,607,400,11486255,2949,4
24368,004,349,521,849288605,9763,0
24369,Barbarian+village,635,564,0,501,0
24370,text,367,573,849079308,9541,0
24371,Bagshot,433,631,10765552,5343,0
24372,Slurgieman+021,370,420,849225074,10728,4
24374,Blue+Clown+Town,354,501,11125816,10494,0
24375,Barbarian+village,354,481,0,509,0
24376,046,353,518,849288605,2816,0
24377,Fabrika+pa+pika.,541,353,849293445,10563,0
24378,Avalian,650,515,11407150,2451,0
24379,286+Noble,634,441,10155570,10574,5
24380,Dark,617,596,849241026,10787,0
24381,Barbarian+village,613,603,0,503,0
24383,005+Asystole,466,352,11260993,8261,0
24384,137+Furwell%2C+Sleepyheads,574,370,849264030,10971,4
24386,006,348,524,849289147,9653,0
24388,028+Alaskan+Malamute,464,646,849288802,4135,0
24389,451,558,635,849015204,7435,0
24390,111+-+Bunker,513,347,849293647,5340,0
24391,Barbarian+village,363,431,0,231,0
24392,Barbarian+village,649,506,0,505,0
24394,%7B010%7D+Arkham,484,354,1157534,1255,0
24395,Dark,620,588,849241026,10787,9
24396,184-+DarKness+Empire,648,488,9937147,10546,0
24397,Barbarian+village,652,502,0,503,0
24398,117-+DarKness+Empire,647,503,9937147,10546,0
24399,042+Jack+Russell+Terrier,459,641,849288802,1127,0
24401,Barbarian+village,356,450,0,503,0
24402,Sin+City+25,633,436,849287449,7288,0
24403,Barbarian+village,630,424,0,2215,0
24404,003%7CChomp,638,566,11267095,9999,0
24405,Barbarian+village,520,352,0,505,0
24407,200,443,639,11373170,5659,0
24408,Burnlands,392,599,7862419,10019,0
24409,029+German+Shepherd,460,646,849288802,4345,0
24410,NobleAttack,644,451,848941287,11111,9
24411,%23%23%23%23,491,648,11464128,9386,0
24412,00+Goornong,434,631,10765552,4037,0
24414,0281,533,644,10443797,10495,0
24416,Barbarian+village,548,361,0,507,0
24417,Barbarian+village,533,355,0,520,0
24418,436,559,640,849015204,6528,0
24419,017+Shetland+Sheepdog,461,643,849288802,10971,0
24420,Noble+0171,596,611,11500159,2602,0
24421,psol,548,360,9858642,1548,0
24422,020,496,653,11468481,10069,0
24423,Fabrika+pa+pika.,532,355,849293445,6888,2
24424,Blue+Clown+Town,352,502,11125816,10761,0
24425,013,358,550,849289121,4072,0
24426,062-+DarKness+Empire,653,504,9937147,10546,0
24427,030,354,521,849288605,7911,0
24428,Blue+Clown+Town,348,489,11125816,5909,0
24429,Barbarian+village,364,558,0,508,0
24430,120,597,613,849015204,10578,5
24431,059+Berg,355,454,849289229,1985,0
24432,Barbarian+village,629,576,0,506,0
24433,002+-+Caliban,385,407,76535,9735,4
24434,251+Furwell%2C+Sleepyheads,562,365,849264030,10971,0
24435,Barbarian+village,625,587,0,507,0
24437,M.Goldenweek,556,357,849289219,9835,0
24438,Dark,605,606,849241026,10787,0
24439,Blue+Clown+Town,355,465,11125816,10761,0
24441,wiz+018,358,556,8460302,9735,0
24443,Barbarian+village,652,505,0,503,0
24444,B08,403,618,11488322,10336,5
24446,019,352,520,849288605,9358,0
24447,220,608,394,11479228,8977,5
24448,039+Australian+Cattle+Dog,466,646,849288802,3079,0
24449,207,605,392,11479228,4273,0
24450,001,488,350,849274787,66,0
24451,149-+DarKness+Empire,651,499,9937147,10546,0
24453,Barbarian+village,626,577,0,502,0
24454,Barbarian+village,488,651,0,507,0
24455,Barbarian+village,381,587,849262735,5829,0
24457,Dark,608,599,849241026,10787,0
24458,040,348,516,849288605,9549,0
24459,Barbarian+village,559,361,0,508,0
24460,Barbarian+village,607,394,0,511,0
24461,Rohirrim,646,466,11245736,10728,0
24462,104.+Secret+Love,441,639,11373170,10971,0
24463,233+Furwell%2C+Sleepyheads,584,380,849264030,5532,0
24464,106.+Live,424,630,11373170,10533,5
24465,Nuke+Diplomacy,379,408,9088320,10610,0
24466,Shadowgarden,406,382,849288719,8664,0
24467,Barbarian+village,360,550,849288230,510,0
24468,Barbarian+village,631,427,0,507,0
24469,Barbarian+village,355,450,0,502,0
24470,Barbarian+village,628,576,0,501,0
24472,223+Furwell%2C+Sleepyheads,586,377,849264030,5902,0
24474,Cobra99+3b,550,641,849277223,9055,0
24476,250,419,630,11373170,4211,0
24478,Barbarian+village,610,403,0,503,0
24480,Barbarian+village,468,350,10125449,4551,0
24481,text,389,598,849079308,5819,0
24482,01+Fort+Zancudo,648,534,849274624,9761,0
24483,101+Furwell%2C+Sleepyheads,534,351,849264030,10971,0
24484,Barbarian+village,501,653,0,505,0
24485,text,367,572,849079308,5879,0
24486,Barbarian+village,650,520,0,503,0
24487,R+E+S+P+E+C+T,526,351,849293647,10362,0
24488,Shadowgarden,393,392,849288719,2872,0
24489,145+0032,490,349,11584473,10433,4
24490,OnlyFangs,598,385,11071390,11111,0
24491,Barbarian+village,566,362,0,546,0
24492,024+Skitz,451,359,849036601,10450,0
24493,162+Furwell%2C+Sleepyheads,572,371,849264030,6470,0
24494,R+E+S+P+E+C+T,527,350,849293647,10019,9
24496,201,442,636,11373170,6062,0
24498,text,374,584,849079308,9098,0
24500,Blue+Clown+Town,355,475,11125816,10761,0
24501,Slurgieman+084,356,455,849225074,10728,1
24503,Barbarian+village,386,405,0,502,0
24504,APT+07,397,388,849121194,4140,4
24506,OnlyFangs,624,413,11071390,11111,0
24507,057+Skitz,435,367,849036601,10450,0
24508,Barbarian+village,645,461,0,522,0
24509,Dark,617,597,849241026,10787,0
24510,Marcodown+145,413,377,849252600,9168,0
24511,Barbarian+village,634,430,0,509,0
24512,Barbarian+village,519,354,0,530,0
24513,Barbarian+village,650,474,0,508,0
24514,Barbarian+village,630,581,0,506,0
24515,Barbarian+village,603,612,0,519,0
24516,Barbarian+village,634,569,0,501,0
24518,Barbarian+village,386,597,849098251,7802,0
24519,001,348,521,849288605,9649,0
24520,Barbarian+village,520,353,0,503,0
24521,Nuke+Diplomacy,377,414,9088320,10610,0
24522,014+Noble,549,356,849082015,9433,0
24524,Barbarian+village,522,352,0,508,0
24525,mom%27s+spaghetti,589,374,849293089,10249,0
24526,Barbarian+village,588,619,0,501,0
24528,Barbarian+village,422,367,9485447,795,0
24529,Dark,581,625,849241026,10787,2
24531,Holy+Sh%2At,352,531,849289147,5251,0
24532,Barbarian+village,347,483,0,504,0
24533,Barbarian+village,561,360,0,511,0
24534,Rohirrim,649,468,11245736,10728,3
24535,202,605,391,11479228,3961,0
24536,Barbarian+village,619,589,0,502,0
24538,R+E+S+P+E+C+T,531,355,849293647,6341,0
24539,Barbarian+village,410,618,0,563,0
24540,Barbarian+village,508,350,0,508,0
24542,Barbarian+village,643,448,0,510,0
24543,Barbarian+village,591,376,0,511,0
24544,Baal-hazor,471,650,849284754,6287,0
24546,text,368,573,849079308,5707,0
24547,121,581,619,849015204,10574,0
24548,Barbarian+village,627,575,0,505,0
24549,Barbarian+village,607,390,0,512,0
24550,Nuke+Diplomacy,372,423,9088320,9894,0
24551,Marcodonia+145,409,376,849252600,9825,0
24552,Nuke+Diplomacy,378,415,9088320,10610,0
24553,Barbarian+village,404,613,9436783,2703,0
24554,Barbarian+village,418,372,9485447,1133,0
24555,Barbarian+village,651,481,0,637,0
24556,Nuke+Diplomacy,380,411,9088320,10610,0
24557,Barbarian+village,606,611,0,516,0
24558,Nuke+Diplomacy,375,412,9088320,10610,0
24559,Shadowgarden,394,395,849288719,10452,4
24561,Noble+village.048+%7C+B,401,617,9436783,9792,0
24563,Shadowgarden,391,394,849288719,2689,0
24564,Trench,650,526,11407150,10094,1
24566,Barbarian+village,645,540,0,502,0
24568,Barbarian+village,622,590,0,502,0
24569,Barbarian+village,647,507,0,506,0
24570,village,610,396,11486255,1720,0
24571,Barbarian+village,632,422,849219244,10481,9
24573,Barbarian+village,491,651,0,501,0
24574,Alpha3,404,383,849264573,9364,6
24575,%7B004%7D+Arkham,480,352,1157534,1931,0
24576,055+Wunkus+Glorpus,451,645,849288274,571,0
24577,Where+is+my+Beer%3F,639,450,848929646,9835,2
24578,Blue+Clown+Town,350,476,11125816,10761,0
24579,Barbarian+village,356,555,0,501,0
24581,248,425,630,11373170,4093,0
24582,Blue+Clown+Town,354,475,11125816,10761,4
24583,selo+dekker,608,399,11486255,4747,0
24584,Barbarian+village,616,400,0,504,0
24586,text,373,579,849079308,11111,0
24587,023+Noble,553,360,849082015,9739,7
24588,Where+is+my+Beer%3F,639,439,848929646,9925,0
24589,Barbarian+village,639,434,0,513,0
24591,0518,543,645,10443797,12154,0
24592,Cummin4U+028,377,590,849289153,10273,8
24593,040+Boxer,467,646,849288802,2533,0
24594,Barbarian+village,596,617,0,514,0
24596,Barbarian+village,605,607,0,521,0
24597,Dark,622,593,849241026,10787,0
24598,Barbarian+village,607,391,0,516,0
24600,Barbarian+village,474,353,0,503,0
24601,Nuke+Diplomacy,380,404,9088320,10610,8
24602,356,628,422,11479228,10220,0
24603,Barbarian+village,474,354,0,518,0
24604,Bonus+village,604,613,0,503,7
24605,Bravo1,407,382,849264573,9586,0
24606,021+Noble,556,360,849082015,9925,0
24608,Shadowgarden,393,396,849288719,2659,0
24609,Dark,607,602,849241026,10787,0
24610,218,609,402,11479228,9839,0
24611,0155+Unicorn+Wars+Inc,619,411,849219244,10495,0
24612,Barbarian+village,636,555,0,506,0
24613,Barbarian+village,634,424,849219244,10495,8
24614,175-+DarKness+Empire,647,489,9937147,10546,0
24615,039,494,649,11468481,10194,0
24616,056-+DarKness+Empire,649,505,9937147,10546,9
24618,Barbarian+village,495,349,0,510,0
24620,text,374,585,849079308,9582,0
24621,text,375,580,849079308,7202,7
24622,Barbarian+village,613,601,0,507,0
24623,145+0118,496,348,11584473,10971,0
24624,Barbarian+village,355,545,0,502,0
24625,253+-Uchiha-,351,462,11508215,10243,0
24626,004d,526,652,849289774,8655,4
24628,text,369,570,849079308,6204,0
24629,Barbarian+village,353,462,0,510,0
24630,Barbarian+village,649,471,0,504,0
24631,014+To+Glorp+or+to+Blorp,431,630,849288274,9968,0
24632,text,386,596,849079308,6061,0
24633,012.Barad+Dur,518,652,11485470,9060,0
24634,Smartest+of+the+Idiots,470,651,849284754,5417,0
24636,Barbarian+village,631,432,0,504,0
24637,Barbarian+village,367,568,7700783,10713,0
24638,202,443,642,11373170,5812,0
24639,Barbarian+village,633,426,0,1806,0
24640,Barbarian+village,596,618,0,503,0
24641,219,611,401,11479228,9822,2
24643,Barbarian+village,531,351,0,512,0
24644,0469+UPS+power+tower,537,643,10443797,10495,0
24645,Noble+village.100+%7C+D,456,642,9436783,9134,0
24646,149+Furwell%2C+Sleepyheads,573,369,849264030,10971,0
24647,Barbarian+village,389,602,849098251,10316,0
24648,Punt,477,650,849284754,7646,0
24649,Nuke+Diplomacy,377,412,9088320,10610,0
24650,0156+Unicorn+Wars+Inc,618,401,849219244,10495,0
24651,238,609,392,11479228,9258,0
24652,011+BackGlorp,429,632,849288274,10485,0
24653,Barbarian+village,641,449,0,519,0
24654,Full+Mast,480,651,849284754,10580,1
24656,B+008,406,620,849285659,770,0
24657,Barbarian+village,503,654,0,506,0
24658,Sardis,479,651,849284754,7636,0
24659,Bonus+village,637,564,0,504,9
24660,Barbarian+village,396,607,0,501,0
24661,Barbarian+village,469,644,0,507,0
24662,Blue+Clown+Town,349,497,11125816,10761,9
24664,Uragit,473,651,849284754,9857,0
24665,Blue+Clown+Town,347,495,11125816,10709,0
24666,Marcodaiquiri+145,414,374,849252600,4273,0
24668,Snowdin,484,653,849284617,9835,0
24669,021,361,562,849289121,9761,5
24671,Shadowgarden,391,396,849288719,3015,0
24672,Nuke+Diplomacy,372,424,9088320,10375,0
24673,text,369,577,849079308,5719,0
24674,Lions+Rest,563,640,849288313,942,0
24675,0541+Timing,542,641,10443797,3578,0
24676,097+K46,650,487,11561636,10311,0
24677,%7B003%7D+Arkham,480,351,1157534,2187,0
24678,O-5,365,561,849290370,1592,0
24679,256,422,629,11373170,3841,0
24680,122,585,622,849015204,10595,8
24681,031%7CDpick,647,521,11267095,9999,0
24682,5000+HC+miles+away,634,572,849184330,2703,0
24684,Shadowgarden,395,392,849288719,10452,0
24685,053+-Uchiha-,370,419,11508215,10243,0
24686,0137+Unicorn+Wars+Inc,615,410,849219244,10495,0
24688,123,560,637,849015204,6594,0
24690,Sin+City+26,634,436,849287449,5622,0
24691,south+village,482,351,849288716,5240,0
24692,Marcoday+145,411,375,849252600,9825,0
24693,%5B021%5D+%7ESBB%7E,649,538,849210620,10620,9
24694,%5B009%5D+Lets+Try+This+Again,366,425,1521802,9994,0
24695,Barbarian+village,488,348,0,504,0
24696,053,398,613,7862419,2898,0
24697,Barbarian+village,544,356,0,508,0
24698,056%7CChomp,626,589,11267095,9999,0
24699,Barbarian+village,394,609,0,505,0
24700,Barbarian+village,506,353,0,958,0
24701,Blue+Clown+Town,351,474,11125816,10761,0
24702,Shadowgarden,387,396,849288719,10452,0
24703,012,526,651,849289774,8498,0
24704,Rohirrim,646,460,11245736,10728,8
24706,070.+HEYA,416,625,11373170,10549,0
24707,189+%7C+North+Pole,457,358,849135577,938,0
24708,Blue+Clown+Town,352,503,11125816,10709,0
24709,O-03,362,563,849290370,9670,0
24710,Studio+apartment+%3A%29,505,650,1633631,5614,0
24711,Bora+Bora,469,352,848887949,5821,0
24712,Jim+Jam,479,650,849284754,6759,0
24713,007+Noble,557,360,849082015,9750,4
24714,Barbarian+village,435,366,0,520,0
24715,Barbarian+village,560,641,3074511,1052,0
24716,243+Farwell%2C+Sleepyheads,615,399,849264030,10971,0
24717,Barbarian+village,506,348,0,507,0
24718,003+French+Bulldog,461,647,849288802,10362,1
24719,Brine,651,524,11407150,8654,0
24720,Barbarian+village,622,406,0,501,0
24721,22+Ballade+Pour+Alias,633,566,11532227,10273,0
24722,00240+Covenant,584,627,1504759,5011,0
24724,005+Gamblers+Villa,588,625,849194164,10971,0
24726,Barbarian+village,355,543,0,503,0
24727,Tavi,479,348,11584473,10446,5
24729,Nuke+Diplomacy,377,413,9088320,10610,0
24730,Where+is+my+Beer%3F,638,443,848929646,9899,0
24731,Barbarian+village,390,605,849098251,886,0
24732,0258,555,643,10443797,10495,0
24733,035+Great+Dane,458,643,849288802,3220,0
24734,145+0009,493,353,11584473,10646,9
24735,005+Golden+Retriever,459,647,849288802,10251,0
24736,Barbarian+village,501,351,0,524,0
24737,257,424,634,11373170,3657,0
24738,Barbarian+village,508,653,0,506,0
24739,166,514,425,11479228,10687,0
24740,255,442,642,11373170,3658,0
24741,048,350,516,849288605,4443,0
24742,Barbarian+village,392,605,0,528,0
24743,034+I+love+Morale,537,356,8296151,10685,7
24744,Blue+Clown+Town,347,509,11125816,10761,0
24745,Marcodobber+145,402,381,849252600,6060,0
24746,Shadowgarden,389,399,849288719,10452,0
24747,text,374,578,849079308,7598,0
24749,text,386,598,849079308,10252,0
24750,Barbarian+village,631,425,849219244,8968,0
24751,Barbarian+village,354,529,0,505,0
24752,200+-Uchiha-,354,449,11508215,10243,0
24753,Brison,652,523,11407150,3795,0
24754,221,609,394,11479228,10687,4
24755,0157+Unicorn+Wars+Inc,619,409,849219244,10495,0
24756,Barbarian+village,611,605,0,504,0
24757,Rohirrim,650,477,11245736,10728,0
24758,Barbarian+village,604,388,0,1682,0
24759,OnlyFangs,598,386,11071390,11111,0
24760,Dark,606,602,849241026,10787,0
24762,Barbarian+village,554,361,0,497,0
24763,Rohirrim,652,472,11245736,10728,0
24764,Nuke+Diplomacy,376,420,9088320,10610,0
24766,Blue+Clown+Town,347,479,11125816,10596,0
24767,OnlyFangs,625,416,11071390,11111,0
24768,Barbarian+village,366,430,0,502,0
24769,Smoocholm,489,353,848903279,1917,0
24770,Portman+Road,363,434,849208180,586,0
24771,Rohirrim,651,472,11245736,10595,6
24772,Barbarian+village,523,349,0,505,0
24773,Barbarian+village,645,454,0,502,0
24774,118%7CChomp,640,548,11267095,9999,0
24775,0519,542,643,10443797,4342,0
24777,D10,423,627,11488322,1422,0
24778,A11,414,624,11488322,10336,0
24779,Sinn+-10,465,650,9034161,7810,0
24780,179-+DarKness+Empire,652,494,9937147,10546,0
24781,Barbarian+village,620,414,0,1280,0
24782,309,622,413,11479228,10687,6
24783,Barbarian+village,648,539,0,506,0
24784,Blue+Clown+Town,352,475,11125816,10761,0
24785,001+Skitz,444,360,849036601,10450,0
24786,17+%7C+Fjaeraveien,630,577,849287187,3991,0
24787,Dark,622,595,849241026,10787,8
24788,151+-Uchiha-,365,440,11508215,10243,0
24789,010d,529,651,849289774,9156,0
24790,0055+Pawn,559,643,10443797,10495,2
24792,Barbarian+village,355,546,0,504,0
24793,Barbarian+village,357,558,0,525,0
24794,B09,412,619,11488322,9724,0
24795,Confetti+and+rainbows,444,640,1633631,9835,8
24796,Nuke+Diplomacy,379,405,9088320,10489,0
24797,Baltimore,470,352,848887949,5972,0
24798,0551,547,640,10443797,8678,0
24799,218+Furwell%2C+Sleepyheads,579,369,849264030,6124,0
24801,Barbarian+village,610,606,0,502,0
24802,Blue+Clown+Town,351,469,11125816,10761,0
24803,Barbarian+village,595,383,0,508,0
24804,Barbarian+village,503,653,0,504,0
24805,Barbarian+village,485,654,0,509,0
24807,Barbarian+village,654,506,0,505,0
24808,006+Glorpville,428,634,849288274,10048,0
24809,Barbarian+village,593,384,0,503,0
24811,Barbarian+village,640,546,0,511,0
24812,eArL007%27s+village,372,574,849098251,10140,1
24813,Barbarian+village,607,609,0,501,0
24814,Barbarian+village,639,556,0,508,0
24816,124,565,636,849015204,10728,0
24817,0158+Unicorn+Wars+Inc,622,409,849219244,10495,0
24818,Nuke+Diplomacy,382,406,9088320,10610,0
24819,148%7CLord,638,557,11267095,9739,6
24821,Tavi,480,349,11584473,10945,0
24822,Blue+Clown+Town,348,499,11125816,10761,0
24823,Barbarian+village,468,648,0,504,0
24824,Barbarian+village,564,359,0,507,0
24825,246,418,630,11373170,4546,0
24826,159+-Uchiha-,357,441,11508215,10243,0
24827,Barbarian+village,644,465,0,508,0
24828,Nuke+Diplomacy,375,413,9088320,10610,0
24829,008,632,574,849269356,5474,0
24830,254+-Uchiha-,356,462,11508215,10243,0
24831,0467,537,647,10443797,10495,0
24833,Barbarian+village,437,366,0,502,0
24834,text,371,571,849079308,11111,0
24835,0044A,449,645,849286185,1745,0
24836,040+Skitz,431,369,849036601,10450,0
24837,Barbarian+village,433,362,0,513,0
24838,R+E+S+P+E+C+T,530,350,849293647,10019,2
24840,Barbarian+village,434,637,848942347,2668,0
24841,Barbra+Streisand,349,528,849289147,9724,0
24842,035,467,352,11260993,7013,0
24843,high+north+003,349,529,849290370,3423,0
24844,OnlyFangs,625,410,11071390,11111,0
24845,%5B014%5D+0006.3+DCMD+village%27s,363,439,1521802,9994,0
24846,060+Berg,356,457,849289229,2181,0
24847,007+%7C+North+Pole,457,353,849135577,10971,2
24848,Blue+Clown+Town,347,499,11125816,10761,0
24849,186+Furwell%2C+Sleepyheads,578,368,849264030,6123,0
24850,Where+is+my+Beer%3F,633,429,848929646,9835,2
24851,006+Gamblers+Villa,575,630,849194164,10971,0
24852,024+Town,356,542,849288230,9999,0
24853,235,613,399,11479228,10687,0
24854,Marcodone+145,416,377,849252600,9470,0
24856,south+2+village,482,350,849288716,1172,0
24857,158%7CChomp,641,561,11267095,9999,8
24859,Nuke+Diplomacy,373,416,9088320,5858,0
24860,Rohirrim,653,482,11245736,10728,5
24861,text,375,589,849079308,11111,0
24862,Barbarian+village,353,459,0,501,0
24864,Shadowgarden,399,384,849288719,3798,0
24865,050.+Sarajevo,487,516,849214162,10971,0
24866,061,421,374,9485447,2795,0
24867,144+%7C+North+Pole,456,356,849135577,6141,0
24868,Blue+Clown+Town,351,479,11125816,10761,0
24869,Fabrika+pa+pika.,539,354,849293445,10311,0
24870,214+Furwell%2C+Sleepyheads,576,368,849264030,6399,0
24872,003,593,379,849281456,4893,0
24873,Barbarian+village,626,417,849219244,10495,0
24874,0159+Unicorn+Wars+Inc,619,410,849219244,10478,0
24876,Amad,474,650,849284754,10449,0
24878,165+Furwell%2C+Sleepyheads,581,375,849264030,6034,0
24879,%5B015%5D+0006.4+DCMD+village%27s,361,436,1521802,9994,0
24880,Barbarian+village,653,516,0,524,0
24882,019.Barbarian+village,523,646,11485470,3517,0
24884,Barbarian+village,363,428,0,504,0
24885,144,624,590,11476286,10702,0
24886,Barbarian+village,599,617,0,505,0
24887,Barbarian+village,398,609,0,505,0
24888,Barbarian+village,364,443,0,511,0
24889,Barbarian+village,648,540,0,505,0
24890,01_GOROD_,382,589,849262735,8449,0
24891,Rohirrim,651,465,11245736,10728,2
24892,R+E+S+P+E+C+T,539,349,849293647,10019,0
24893,Barbarian+village,529,352,849294883,467,0
24894,06+Myr,638,563,849206700,10470,4
24895,Blue+Clown+Town,353,466,11125816,10723,0
24896,Barbarian+village,499,650,0,506,0
24897,225,616,402,11479228,7437,5
24898,Blue+Clown+Town,351,481,11125816,10761,0
24899,025+Noble,556,361,849082015,10064,0
24900,Noble+village.047+%7C+B,399,617,9436783,10019,0
24901,text,377,582,849079308,6824,0
24903,Barbarian+village,358,443,0,695,0
24904,Bonus+village,558,363,0,507,6
24905,031+Asystole,462,353,11260993,8999,0
24906,Blue+Clown+Town,348,502,11125816,10761,0
24907,008+Noble,548,357,849082015,10490,0
24908,Barbarian+village,647,501,0,505,0
24909,002+Pug,459,648,849288802,10359,5
24910,017,353,540,849289147,9563,0
24911,015,351,521,849288605,9553,0
24912,Barbarian+village,381,590,849262735,9077,0
24913,Barbarian+village,612,399,0,507,0
24915,Dark,608,602,849241026,10787,0
24916,xCapital+Stables,578,373,849288040,2188,6
24917,042+Noble,550,353,849082015,8566,0
24918,05+Fort+Zancudo,647,533,849274624,9761,0
24920,Barbarian+village,355,453,0,503,0
24921,038+Goldendoodle,456,641,849288802,2803,0
24922,200,605,390,11479228,6901,0
24923,high+north+001,350,532,849290370,9701,0
24924,022+Noble,553,357,849219244,9967,0
24925,Bonus+village,645,451,0,505,7
24926,104+Furwell%2C+Sleepyheads,536,350,849264030,10971,0
24927,Barbarian+village,616,601,0,505,0
24928,K34+RedStar+001,418,374,9485447,5660,0
24929,Boston,469,350,848887949,8672,0
24930,Barbarian+village,359,561,0,505,0
24931,160.+Graduation+Day,388,605,11373170,9721,0
24932,007+Gamblers+Villa,578,628,849194164,10971,0
24933,Barbarian+village,588,624,0,501,0
24934,145+0027,497,346,11584473,10971,1
24935,Barbarian+village,618,601,0,507,0
24936,Barbarian+village,586,628,0,518,0
24937,453,547,645,849015204,10465,0
24938,Barbarian+village,648,507,0,506,0
24940,081+Berg,352,455,849289229,547,0
24941,Foxtrot6,405,381,849264573,9639,3
24943,Marcodocument+145,415,375,849252600,3803,0
24944,mom%27s+spaghetti,588,380,849293089,3813,9
24945,text,376,583,849079308,9272,0
24946,Barbarian+village,648,528,0,511,0
24947,Blue+Clown+Town,349,503,11125816,10761,0
24948,Barbarian+village,635,569,0,512,0
24949,Barbarian+village,609,398,11486255,2906,0
24950,Barbarian+village,378,592,849262735,1045,0
24951,062.+Thank+U,416,630,11373170,10432,0
24952,Ono,476,652,849284754,10361,0
24953,Blue+Clown+Town,349,476,11125816,10761,3
24954,222+Noble,640,437,10155570,10564,0
24955,Barbarian+village,358,451,0,505,0
24956,Barbarian+village,426,372,849036601,775,0
24957,Barbarian+village,626,421,0,504,0
24959,%5B005%5D+%7ESBB%7E,644,539,849210620,10047,0
24960,Barbarian+village,466,351,0,511,0
24961,Shadowgarden,388,397,849288719,2663,0
24963,R+E+S+P+E+C+T,511,347,849293647,8633,0
24965,Barbarian+village,550,357,0,471,0
24967,059+Gamblers+Villa,577,633,849194164,10971,0
24968,241+Furwell%2C+Sleepyheads,572,366,849264030,10971,2
24969,Barbarian+village,598,378,0,502,0
24970,Absalom%27s+Monument,476,651,849284754,7649,0
24971,Barbarian+village,644,557,0,515,0
24972,Barbarian+village,385,399,0,503,0
24973,047+Skitz,437,364,849036601,10450,8
24975,wiz+013d,361,553,8460302,1996,0
24977,0548,548,640,10443797,12154,0
24978,Blue+Clown+Town,352,500,11125816,10709,0
24979,Barbarian+village,649,480,0,501,0
24980,00288+Liberate+HVY,553,642,1504759,10081,0
24981,Blue+Clown+Town,349,493,11125816,10761,0
24982,Barbarian+village,360,435,10817917,2100,7
24983,Marcodock+145,414,378,849252600,10218,0
24984,text,388,599,849079308,6488,0
24985,025+Asystole,462,355,11260993,9108,9
24986,Barbarian+village,460,645,849288838,933,0
24987,Barbarian+village,360,565,0,510,0
24988,Barbarian+village,594,619,0,506,0
24989,Barbarian+village,603,611,0,506,0
24990,%2B%2B%2B%2B%2B,622,410,849287917,1665,0
24991,027,353,523,849288605,8972,0
24992,Rohirrim,646,468,11245736,10728,9
24993,text,367,577,849079308,5241,0
24994,Marcodamp+145,410,379,849252600,9825,0
24995,R+E+S+P+E+C+T,531,356,849293647,10563,0
24996,Barbarian+village,641,557,0,523,0
24997,089+Skitz,442,358,849036601,10450,0
24998,Vill,352,492,3361700,2443,0
25000,Barbarian+village,347,486,0,504,0
25001,Rohirrim,652,477,11245736,10728,0
25002,Barbarian+village,651,495,0,517,0
25003,0209+Doggo,545,647,10443797,10495,0
25004,00157+Covenant,568,632,1504759,10136,0
25005,Crystal,626,578,849287085,4642,0
25006,Barbarian+village,428,371,849036601,629,0
25007,R+E+S+P+E+C+T,526,353,849293647,10019,1
25008,Barbarian+village,508,648,0,503,0
25009,Barbarian+village,499,655,0,504,0
25011,Barbarian+village,598,618,0,505,0
25012,Tavi,476,351,11584473,10945,0
25013,040,492,652,11468481,10197,0
25014,Blue+Clown+Town,345,507,11125816,10761,2
25015,K34+RedStar+004,418,376,849288400,1608,0
25016,Barbarian+village,485,653,0,503,0
25017,210+Noble,646,457,10155570,8540,5
25019,Barbarian+village,564,365,0,511,0
25020,text,370,574,849079308,11111,3
25021,193-+DarKness+Empire,651,490,9937147,10546,0
25022,Sodom,475,652,849284754,6886,0
25023,012+Noble,548,353,849082015,9735,0
25024,Barbarian+village,646,472,0,514,0
25025,O+G+U+L+I+N,455,506,11538691,9549,0
25026,209,606,392,11479228,5427,0
25027,Smashyourfaceville%21,485,650,849288838,3529,0
25028,Area+51,482,650,849284617,9232,0
25030,Barbarian+village,347,482,0,506,0
25031,104,480,648,849287424,682,0
25032,R+E+S+P+E+C+T,517,349,849293647,8885,0
25034,252,421,629,11373170,3947,0
25035,R+E+S+P+E+C+T,520,350,849293647,9009,2
25037,Barbarian+village,362,443,0,506,0
25039,-111-,402,617,849043676,10728,0
25040,Rohirrim,648,470,11245736,10728,0
25041,Barbarian+village,377,593,0,511,0
25042,Blue+Clown+Town,352,482,11125816,10761,0
25043,107+K46,654,487,11561636,7304,0
25044,R+E+S+P+E+C+T,534,350,849293647,10019,3
25046,156+Skitz,447,361,849036601,5819,0
25047,Barbarian+village,357,541,0,510,0
25048,Cummin4U+109,377,594,849289153,4859,0
25049,011+Asystole,467,354,11260993,9044,4
25050,Floofy+Fairy+Forest,471,652,849284754,5932,0
25051,Barbarian+village,637,566,0,505,0
25053,Barbarian+village,620,407,0,512,0
25054,007+Asystole,461,353,11260993,9406,0
